,FAC_STATE,FAC_COUNTY,County
6039,TX,MORRIS,MORRIS
6040,TX,MORRIS COUNTY,MORRIS
6041,TX,MOTLEY,MOTLEY
6042,TX,MOTLEY COUNTY,MOTLEY
6043,TX,NACOGDOCHES,NACOGDOCHES
6044,TX,NACOGDOCHES COUNTY,NACOGDOCHES
6045,TX,NAVARRO,NAVARRO
6046,TX,NAVARRO COUNTY,NAVARRO
6047,TX,NEWTON,NEWTON
6048,TX,NEWTON COUNTY,NEWTON
6049,TX,NOLAN,NOLAN
6050,TX,NOLAN COUNTY,NOLAN
6051,TX,NUECES,NUECES
6052,TX,NUECES COUNTY,NUECES
6053,TX,OCHILTREE,OCHILTREE
6054,TX,OCHILTREE COUNTY,OCHILTREE
6055,TX,OLDHAM,OLDHAM
6056,TX,ORANGE,ORANGE
6057,TX,ORANGE COUNTY,ORANGE
6058,TX,ORLEANS PARISH,ORLEANS
6059,TX,OSAGE,OSAGE
6060,TX,OUT-OF-STATE,OUT-OF-STATE
6061,TX,PALO PINTO,PALO PINTO
6062,TX,PALO PINTO COUNTY,PALO PINTO
6063,TX,PANOLA,PANOLA
6064,TX,PANOLA COUNTY,PANOLA
6065,TX,PARK COUNTY,PARK
6066,TX,PARKER,PARKER
6067,TX,PARKER COUNTY,PARKER
6068,TX,PARMER,PARMER
6069,TX,PARMER COUNTY,PARMER
6070,TX,PAYNE,PAYNE
6071,TX,PECOS,PECOS
6072,TX,PECOS COUNTY,PECOS
6073,TX,PLAQUEMINES,PLAQUEMINES
6074,TX,POLK,POLK
6075,TX,POLK COUNTY,POLK
6076,TX,PORTABLE SOURCE,PORTABLE SOURCE
6077,TX,POTTER,POTTER
6078,TX,POTTER COUNTY,POTTER
6079,TX,PRESIDIO,PRESIDIO
6080,TX,PRESIDIO COUNTY,PRESIDIO
6081,TX,RAINS,RAINS
6082,TX,RANDALL,RANDALL
6083,TX,RANDALL COUNTY,RANDALL
6084,TX,REAGAN,REAGAN
6085,TX,REAGAN COUNTY,REAGAN
6086,TX,REAL,REAL
6087,TX,REAL COUNTY,REAL
6088,TX,RED RIVER,RED RIVER
6089,TX,RED RIVER COUNTY,RED RIVER
6090,TX,REEVES,REEVES
6091,TX,REEVES COUNTY,REEVES
6092,TX,REFUGIO,REFUGIO
6093,TX,REFUGIO COUNTY,REFUGIO
6094,TX,ROBERTS,ROBERTS
6095,TX,ROBERTSON,ROBERTSON
6096,TX,ROBERTSON COUNTY,ROBERTSON
6097,TX,ROCKWALL,ROCKWALL
6098,TX,ROCKWALL COUNTY,ROCKWALL
6099,TX,RUNNELS,RUNNELS
6100,TX,RUNNELS COUNTY,RUNNELS
6101,TX,RUSH,RUSH
6102,TX,RUSK,RUSK
6103,TX,RUSK COUNTY,RUSK
6104,TX,SABINE,SABINE
6105,TX,SABINE COUNTY,SABINE
6106,TX,SAINT LANDRY,SAINT LANDRY
6107,TX,SAN AUGUSTINE,SAN AUGUSTINE
6108,TX,SAN AUGUSTINE COUNTY,SAN AUGUSTINE
6109,TX,SAN JACINTO,SAN JACINTO
6110,TX,SAN JACINTO COUNTY,SAN JACINTO
6111,TX,SAN JUAN,SAN JUAN
6112,TX,SAN JUAN COUNTY,SAN JUAN
6113,TX,SAN PATRICIO,SAN PATRICIO
6114,TX,SAN PATRICIO COUNTY,SAN PATRICIO
6115,TX,SAN SABA,SAN SABA
6116,TX,SAN SABA COUNTY,SAN SABA
6117,TX,SCHLEICHER,SCHLEICHER
6118,TX,SCHLEICHER COUNTY,SCHLEICHER
6119,TX,SCURRY,SCURRY
6120,TX,SCURRY COUNTY,SCURRY
6121,TX,SHACKELFORD,SHACKELFORD
6122,TX,SHACKELFORD COUNTY,SHACKELFORD
6123,TX,SHELBY,SHELBY
6124,TX,SHELBY COUNTY,SHELBY
6125,TX,SHERMAN,SHERMAN
6126,TX,SHERMAN COUNTY,SHERMAN
6127,TX,SMITH,SMITH
6128,TX,SMITH COUNTY,SMITH
6129,TX,SOMERVELL,SOMERVELL
6130,TX,SOMERVELL COUNTY,SOMERVELL
6131,TX,ST. TAMMANY,ST. TAMMANY
6132,TX,ST. TAMMANY PARISH,ST. TAMMANY
6133,TX,STARR,STARR
6134,TX,STARR COUNTY,STARR
6135,TX,STEPHENS,STEPHENS
6136,TX,STEPHENS COUNTY,STEPHENS
6137,TX,STERLING,STERLING
6138,TX,STERLING COUNTY,STERLING
6139,TX,STONEWALL,STONEWALL
6140,TX,SUTTON,SUTTON
6141,TX,SUTTON COUNTY,SUTTON
6142,TX,SWISHER,SWISHER
6143,TX,TARRANT,TARRANT
6144,TX,TARRANT COUNTY,TARRANT
6145,TX,TAYLOR,TAYLOR
6146,TX,TAYLOR COUNTY,TAYLOR
6147,TX,TERRELL,TERRELL
6148,TX,TERRELL COUNTY,TERRELL
6149,TX,TERRY,TERRY
6150,TX,TERRY COUNTY,TERRY
6151,TX,THROCKMORTON,THROCKMORTON
6152,TX,THROCKMORTON COUNTY,THROCKMORTON
6153,TX,TITUS,TITUS
6154,TX,TITUS COUNTY,TITUS
6155,TX,TOM GREEN,TOM GREEN
6156,TX,TOM GREEN COUNTY,TOM GREEN
6157,TX,TRAVIS,TRAVIS
6158,TX,TRAVIS COUNTY,TRAVIS
6159,TX,TRINITY,TRINITY
6160,TX,TRINITY COUNTY,TRINITY
6161,TX,TULSA,TULSA
6162,TX,TULSA COUNTY,TULSA
6163,TX,TYLER,TYLER
6164,TX,TYLER COUNTY,TYLER
6165,TX,UNKNOWN,UNKNOWN
6166,TX,UPSHUR,UPSHUR
6167,TX,UPSHUR COUNTY,UPSHUR
6168,TX,UPTON ,UPTON
6169,TX,UPTON COUNTY,UPTON
6170,TX,UVALDE,UVALDE
6171,TX,UVALDE COUNTY,UVALDE
6172,TX,VAL VERDE,VAL VERDE
6173,TX,VAL VERDE COUNTY,VAL VERDE
6174,TX,VAN ZANDT,VAN ZANDT
6175,TX,VAN ZANDT COUNTY,VAN ZANDT
6176,TX,VICTORIA,VICTORIA
6177,TX,VICTORIA COUNTY,VICTORIA
6178,TX,WAGONER COUNTY,WAGONER
6179,TX,WALKER,WALKER
6180,TX,WALKER COUNTY,WALKER
6181,TX,WALLER,WALLER
6182,TX,WALLER COUNTY,WALLER
6183,TX,WARD,WARD
6184,TX,WARD COUNTY,WARD
6185,TX,WASHINGTON,WASHINGTON
6186,TX,WASHINGTON COUNTY,WASHINGTON
6187,TX,WEBB,WEBB
6188,TX,WEBB COUNTY,WEBB
6189,TX,WETZEL,WETZEL
6190,TX,WHARTON,WHARTON
6191,TX,WHARTON COUNTY,WHARTON
6192,TX,WHEELER,WHEELER
6193,TX,WHEELER COUNTY,WHEELER
6194,TX,WICHITA,WICHITA
6195,TX,WICHITA COUNTY,WICHITA
6196,TX,WILBARGER,WILBARGER
6197,TX,WILBARGER COUNTY,WILBARGER
6198,TX,WILLACY,WILLACY
6199,TX,WILLACY COUNTY,WILLACY
6200,TX,WILLIAMSON,WILLIAMSON
6201,TX,WILLIAMSON COUNTY,WILLIAMSON
6202,TX,WILSON,WILSON
6203,TX,WILSON COUNTY,WILSON
6204,TX,WINKLER,WINKLER
6205,TX,WINKLER COUNTY,WINKLER
6206,TX,WISE,WISE
6207,TX,WISE COUNTY,WISE
6208,TX,WOOD,WOOD
6209,TX,WOOD COUNTY,WOOD
6210,TX,YELLOWSTONE ,YELLOWSTONE
6211,TX,YOAKUM,YOAKUM
6212,TX,YOAKUM COUNTY,YOAKUM
6213,TX,YOUNG,YOUNG
6214,TX,YOUNG COUNTY,YOUNG
6215,TX,ZAPATA,ZAPATA
6216,TX,ZAPATA COUNTY,ZAPATA
6217,TX,ZAVALA,ZAVALA
6218,TX,ZAVALA COUNTY,ZAVALA
6219,UM,FORMER TRUST TERRITORIES,FORMER TRUST TERRITORIES
6220,UM,JOHNSTON ATOLL,JOHNSTON ATOLL
6221,UM,MILITARY,MILITARY
6222,UT,APACHE COUNTY,APACHE
6223,UT,BEAVER,BEAVER
6224,UT,BOX ELDER,BOX ELDER
6225,UT,BOX ELDER COUNTY,BOX ELDER
6226,UT,CACHE,CACHE
6227,UT,CACHE COUNTY,CACHE
6228,UT,CARBON,CARBON
6229,UT,CARBON COUNTY,CARBON
6230,UT,DAGGETT,DAGGETT
6231,UT,DAVIS,DAVIS
6232,UT,DAVIS COUNTY,DAVIS
6233,UT,DUCHESNE,DUCHESNE
6234,UT,DUCHESNE COUNTY,DUCHESNE
6235,UT,ELKO COUNTY,ELKO
6236,UT,EMERY,EMERY
6237,UT,GARFIELD,GARFIELD
6238,UT,GRAND,GRAND
6239,UT,GRAND COUNTY,GRAND
6240,UT,IRON,IRON
6241,UT,IRON COUNTY,IRON
6242,UT,JUAB,JUAB
6243,UT,JUAB COUNTY,JUAB
6244,UT,KANE,KANE
6245,UT,KANE COUNTY,KANE
6246,UT,MILLARD,MILLARD
6247,UT,MILLARD COUNTY,MILLARD
6248,UT,MONTEZUMA,MONTEZUMA
6249,UT,MORGAN,MORGAN
6250,UT,OAKLAND,OAKLAND
6251,UT,PIUTE,PIUTE
6252,UT,PORTABLE SOURCE,PORTABLE SOURCE
6253,UT,RICH,RICH
6254,UT,SALT LAKE,SALT LAKE
6255,UT,SALT LAKE COUNTY,SALT LAKE
6256,UT,SAN JUAN,SAN JUAN
6257,UT,SAN JUAN COUNTY,SAN JUAN
6258,UT,SANPETE,SANPETE
6259,UT,SANPETE COUNTY,SANPETE
6260,UT,SEVIER,SEVIER
6261,UT,SUMMIT,SUMMIT
6262,UT,SUMMIT COUNTY,SUMMIT
6263,UT,TOOELE,TOOELE
6264,UT,TOOELE COUNTY,TOOELE
6265,UT,UINTAH,UINTAH
6266,UT,UINTAH COUNTY,UINTAH
6267,UT,UNK,UNK
6268,UT,UTAH,UTAH
6269,UT,UTAH COUNTY,UTAH
6270,UT,WASATCH,WASATCH
6271,UT,WASATCH COUNTY,WASATCH
6272,UT,WASHINGTON,WASHINGTON
6273,UT,WASHINGTON COUNTY,WASHINGTON
6274,UT,WAYNE,WAYNE
6275,UT,WEBER,WEBER
6276,UT,WEBER COUNTY,WEBER
6277,VA,ACCOMACK,ACCOMACK
6278,VA,ACCOMACK COUNTY,ACCOMACK
6279,VA,ALBEMARLE,ALBEMARLE
6280,VA,ALBEMARLE COUNTY,ALBEMARLE
6281,VA,ALEXANDRIA,ALEXANDRIA
6282,VA,ALEXANDRIA (CITY),ALEXANDRIA
6283,VA,ALEXANDRIA CITY,ALEXANDRIA
6284,VA,ALLEGHANY,ALLEGHANY
6285,VA,ALLEGHANY COUNTY,ALLEGHANY
6286,VA,AMELIA,AMELIA
6287,VA,AMELIA COUNTY,AMELIA
6288,VA,AMHERST,AMHERST
6289,VA,AMHERST COUNTY,AMHERST
6290,VA,APPOMATTOX,APPOMATTOX
6291,VA,ARLINGTON,ARLINGTON
6292,VA,ARLINGTON COUNTY,ARLINGTON
6293,VA,AUGUSTA,AUGUSTA
6294,VA,AUGUSTA COUNTY,AUGUSTA
6295,VA,BATH,BATH
6296,VA,BEDFORD,BEDFORD
6297,VA,BEDFORD (CITY),BEDFORD
6298,VA,BEDFORD CITY,BEDFORD
6299,VA,BEDFORD COUNTY,BEDFORD
6300,VA,BLAND,BLAND
6301,VA,BLAND COUNTY,BLAND
6302,VA,BOTETOURT,BOTETOURT
6303,VA,BOTETOURT COUNTY,BOTETOURT
6304,VA,BRISTOL,BRISTOL
6305,VA,BRISTOL (CITY),BRISTOL
6306,VA,BRISTOL CITY,BRISTOL
6307,VA,BRUNSWICK,BRUNSWICK
6308,VA,BRUNSWICK COUNTY,BRUNSWICK
6309,VA,BUCHANAN,BUCHANAN
6310,VA,BUCHANAN COUNTY,BUCHANAN
6311,VA,BUCKINGHAM,BUCKINGHAM
6312,VA,BUCKINGHAM COUNTY,BUCKINGHAM
6313,VA,BUENA VISTA,BUENA VISTA
6314,VA,BUENA VISTA CITY,BUENA VISTA
6315,VA,CAMPBELL,CAMPBELL
6316,VA,CAMPBELL COUNTY,CAMPBELL
6317,VA,CAROLINE,CAROLINE
6318,VA,CAROLINE COUNTY,CAROLINE
6319,VA,CARROLL,CARROLL
6320,VA,CARROLL COUNTY,CARROLL
6321,VA,CHARLES CITY,CHARLES
6322,VA,CHARLES CITY COUNTY,CHARLES
6323,VA,CHARLOTTE,CHARLOTTE
6324,VA,CHARLOTTE COUNTY,CHARLOTTE
6325,VA,CHARLOTTESVILLE,CHARLOTTESVILLE
6326,VA,CHARLOTTESVILLE (CITY),CHARLOTTESVILLE
6327,VA,CHARLOTTESVILLE CITY,CHARLOTTESVILLE
6328,VA,CHESAPEAKE,CHESAPEAKE
6329,VA,CHESAPEAKE (CITY),CHESAPEAKE
6330,VA,CHESAPEAKE CITY,CHESAPEAKE
6331,VA,CHESTERFIELD,CHESTERFIELD
6332,VA,CHESTERFIELD COUNTY,CHESTERFIELD
6333,VA,CLARKE,CLARKE
6334,VA,CLARKE COUNTY,CLARKE
6335,VA,CLIFTON FORGE,CLIFTON FORGE
6336,VA,CLIFTON FORGE CITY,CLIFTON FORGE
6337,VA,COLONIAL HEIGHTS,COLONIAL HEIGHTS
6338,VA,COLONIAL HEIGHTS CITY,COLONIAL HEIGHTS
6339,VA,COVINGTON,COVINGTON
6340,VA,COVINGTON (CITY),COVINGTON
6341,VA,COVINGTON CITY,COVINGTON
6342,VA,CRAIG,CRAIG
6343,VA,CULPEPER,CULPEPER
6344,VA,CULPEPER COUNTY,CULPEPER
6345,VA,CUMBERLAND,CUMBERLAND
6346,VA,CUMBERLAND COUNTY,CUMBERLAND
6347,VA,DANVILLE,DANVILLE
6348,VA,DANVILLE (CITY),DANVILLE
6349,VA,DANVILLE CITY,DANVILLE
6350,VA,DICKENSON,DICKENSON
6351,VA,DICKENSON COUNTY,DICKENSON
6352,VA,DINWIDDIE,DINWIDDIE
6353,VA,DINWIDDIE COUNTY,DINWIDDIE
6354,VA,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA
6355,VA,EMPORIA,EMPORIA
6356,VA,EMPORIA (CITY),EMPORIA
6357,VA,EMPORIA CITY,EMPORIA
6358,VA,ESSEX,ESSEX
6359,VA,ESSEX COUNTY,ESSEX
6360,VA,FAIRFAX,FAIRFAX
6361,VA,FAIRFAX (CITY),FAIRFAX
6362,VA,FAIRFAX CITY,FAIRFAX
6363,VA,FAIRFAX COUNTY,FAIRFAX
6364,VA,FALLS CHURCH,FALLS CHURCH
6365,VA,FALLS CHURCH CITY,FALLS CHURCH
6366,VA,FARMVILLE,FARMVILLE
6367,VA,FAUQUIER ,FAUQUIER
6368,VA,FAUQUIER COUNTY,FAUQUIER
6369,VA,FLOYD,FLOYD
6370,VA,FLOYD COUNTY,FLOYD
6371,VA,FLUVANNA,FLUVANNA
6372,VA,FLUVANNA COUNTY,FLUVANNA
6373,VA,FORSYTH,FORSYTH
6374,VA,FRANKLIN,FRANKLIN
6375,VA,FRANKLIN (CITY),FRANKLIN
6376,VA,FRANKLIN CITY,FRANKLIN
6377,VA,FRANKLIN COUNTY,FRANKLIN
6378,VA,FREDERICK,FREDERICK
6379,VA,FREDERICK COUNTY,FREDERICK
6380,VA,FREDERICKSBURG,FREDERICKSBURG
6381,VA,FREDERICKSBURG (CITY),FREDERICKSBURG
6382,VA,FREDERICKSBURG CITY,FREDERICKSBURG
6383,VA,GALAX,GALAX
6384,VA,GALAX CITY,GALAX
6385,VA,GILES,GILES
6386,VA,GILES COUNTY,GILES
6387,VA,GLOUCESTER ,GLOUCESTER
6388,VA,GLOUCESTER COUNTY,GLOUCESTER
6389,VA,GOOCHLAND,GOOCHLAND
6390,VA,GOOCHLAND COUNTY,GOOCHLAND
6391,VA,GRAYSON,GRAYSON
6392,VA,GREENBRIER COUNTY,GREENBRIER
6393,VA,GREENE,GREENE
6394,VA,GREENE COUNTY,GREENE
6395,VA,GREENSVILLE,GREENSVILLE
6396,VA,GREENSVILLE COUNTY,GREENSVILLE
6397,VA,HALIFAX,HALIFAX
6398,VA,HALIFAX COUNTY,HALIFAX
6399,VA,HAMPTON,HAMPTON
6400,VA,HAMPTON (CITY),HAMPTON
6401,VA,HAMPTON CITY,HAMPTON
6402,VA,HANOVER,HANOVER
6403,VA,HANOVER COUNTY,HANOVER
6404,VA,HARDY,HARDY
6405,VA,HARRISONBURG,HARRISONBURG
6406,VA,HARRISONBURG (CITY),HARRISONBURG
6407,VA,HARRISONBURG CITY,HARRISONBURG
6408,VA,HENRICO,HENRICO
6409,VA,HENRICO COUNTY,HENRICO
6410,VA,HENRY,HENRY
6411,VA,HENRY COUNTY,HENRY
6412,VA,HIGHLAND,HIGHLAND
6413,VA,HIGHLAND COUNTY,HIGHLAND
6414,VA,HOPEWELL,HOPEWELL
6415,VA,HOPEWELL (CITY),HOPEWELL
6416,VA,HOPEWELL CITY,HOPEWELL
6417,VA,INDEPENDENT CITY,INDEPENDENT
6418,VA,ISLE OF WIGHT,ISLE OF WIGHT
6419,VA,ISLE OF WIGHT COUNTY,ISLE OF WIGHT
6420,VA,JAMES (CITY),JAMES
6421,VA,JAMES CITY,JAMES
6422,VA,JAMES CITY COUNTY,JAMES
6423,VA,JAMES(CITY),JAMES(CITY)
6424,VA,KANAWHA,KANAWHA
6425,VA,KING AND QUEEN,KING AND QUEEN
6426,VA,KING AND QUEEN COUNTY,KING AND QUEEN
6427,VA,KING GEORGE,KING GEORGE
6428,VA,KING GEORGE COUNTY,KING GEORGE
6429,VA,KING WILLIAM,KING WILLIAM
6430,VA,KING WILLIAM COUNTY,KING WILLIAM
6431,VA,LANCASTER,LANCASTER
6432,VA,LANCASTER COUNTY,LANCASTER
6433,VA,LEE,LEE
6434,VA,LEE COUNTY,LEE
6435,VA,LEWIS COUNTY,LEWIS
6436,VA,LEXINGTON,LEXINGTON
6437,VA,LEXINGTON (CITY),LEXINGTON
6438,VA,LEXINGTON CITY,LEXINGTON
6439,VA,LOUDOUN,LOUDOUN
6440,VA,LOUDOUN COUNTY,LOUDOUN
6441,VA,LOUISA,LOUISA
6442,VA,LOUISA COUNTY,LOUISA
6443,VA,LUNENBERG,LUNENBERG
6444,VA,LUNENBURG,LUNENBURG
6445,VA,LUNENBURG COUNTY,LUNENBURG
6446,VA,LYNCHBURG,LYNCHBURG
6447,VA,LYNCHBURG (CITY),LYNCHBURG
6448,VA,LYNCHBURG CITY,LYNCHBURG
6449,VA,MADISON,MADISON
6450,VA,MANASSAS,MANASSAS
6451,VA,MANASSAS CITY,MANASSAS
6452,VA,MANASSAS PARK,MANASSAS PARK
6453,VA,MANASSAS PARK CITY,MANASSAS PARK
6454,VA,MARTINSVILLE,MARTINSVILLE
6455,VA,MARTINSVILLE (CITY),MARTINSVILLE
6456,VA,MARTINSVILLE CITY,MARTINSVILLE
6457,VA,MATHEWS,MATHEWS
6458,VA,MCDOWELL,MCDOWELL
6459,VA,MECKLENBURG,MECKLENBURG
6460,VA,MECKLENBURG COUNTY,MECKLENBURG
6461,VA,MERCER,MERCER
6462,VA,MIDDLESEX,MIDDLESEX
6463,VA,MIDDLESEX COUNTY,MIDDLESEX
6464,VA,MINGO,MINGO
6465,VA,MONTGOMERY,MONTGOMERY
6466,VA,MONTGOMERY COUNTY,MONTGOMERY
6467,VA,NELSON,NELSON
6468,VA,NEW KENT,NEW KENT
6469,VA,NEW KENT COUNTY,NEW KENT
6470,VA,NEWPORT NEWS,NEWPORT NEWS
6471,VA,NEWPORT NEWS (CITY),NEWPORT NEWS
6472,VA,NEWPORT NEWS CITY,NEWPORT NEWS
6473,VA,NORFOLK,NORFOLK
6474,VA,NORFOLK (CITY),NORFOLK
6475,VA,NORFOLK CITY,NORFOLK
6476,VA,NORTHAMPTON,NORTHAMPTON
6477,VA,NORTHAMPTON COUNTY,NORTHAMPTON
6478,VA,NORTHUMBERLAND,NORTHUMBERLAND
6479,VA,NORTHUMBERLAND COUNTY,NORTHUMBERLAND
6480,VA,NORTON,NORTON
6481,VA,NORTON (CITY),NORTON
6482,VA,NORTON CITY,NORTON
6483,VA,NOTTOWAY,NOTTOWAY
6484,VA,ORANGE,ORANGE
6485,VA,PAGE,PAGE
6486,VA,PAGE COUNTY,PAGE
6487,VA,PATRICK,PATRICK
6488,VA,PATRICK COUNTY,PATRICK
6489,VA,PETERSBURG,PETERSBURG
6490,VA,PETERSBURG (CITY),PETERSBURG
6491,VA,PETERSBURG CITY,PETERSBURG
6492,VA,PITTSYLVANIA,PITTSYLVANIA
6493,VA,PITTSYLVANIA COUNTY,PITTSYLVANIA
6494,VA,POQUOSON,POQUOSON
6495,VA,POQUOSON CITY,POQUOSON
6496,VA,PORTABLE SOURCE,PORTABLE SOURCE
6497,VA,PORTSMOUTH,PORTSMOUTH
6498,VA,PORTSMOUTH (CITY),PORTSMOUTH
6499,VA,PORTSMOUTH CITY,PORTSMOUTH
6500,VA,POWHATAN,POWHATAN
6501,VA,PRINCE EDWARD,PRINCE EDWARD
6502,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD
6503,VA,PRINCE GEORGE,PRINCE GEORGE
6504,VA,PRINCE GEORGE COUNTY,PRINCE GEORGE
6505,VA,PRINCE GEORGE''S,PRINCE GEORGE''S
6506,VA,PRINCE WILLIAM,PRINCE WILLIAM
6507,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM
6508,VA,PULASKI,PULASKI
6509,VA,PULASKI COUNTY,PULASKI
6510,VA,RADFORD,RADFORD
6511,VA,RADFORD (CITY),RADFORD
6512,VA,RADFORD CITY,RADFORD
6513,VA,RAPPAHANNOCK,RAPPAHANNOCK
6514,VA,RICHMOND,RICHMOND
6515,VA,RICHMOND  CITY,RICHMOND 
6516,VA,RICHMOND (CITY),RICHMOND
6517,VA,RICHMOND CITY,RICHMOND
6518,VA,RICHMOND COUNTY,RICHMOND
6519,VA,RIVERSIDE,RIVERSIDE
6520,VA,ROANOKE,ROANOKE
6521,VA,ROANOKE (CITY),ROANOKE
6522,VA,ROANOKE CITY,ROANOKE
6523,VA,ROANOKE COUNTY,ROANOKE
6524,VA,ROCKBRIDGE,ROCKBRIDGE
6525,VA,ROCKBRIDGE COUNTY,ROCKBRIDGE
6526,VA,ROCKINGHAM ,ROCKINGHAM
6527,VA,ROCKINGHAM COUNTY,ROCKINGHAM
6528,VA,RUSSELL,RUSSELL
6529,VA,RUSSELL COUNTY,RUSSELL
6530,VA,SALEM,SALEM
6531,VA,SALEM (CITY),SALEM
6532,VA,SALEM CITY,SALEM
6533,VA,SCOTT,SCOTT
6534,VA,SCOTT COUNTY,SCOTT
6535,VA,SHENANDOAH,SHENANDOAH
6536,VA,SHENANDOAH COUNTY,SHENANDOAH
6537,VA,SMYTH,SMYTH
6538,VA,SMYTH COUNTY,SMYTH
6539,VA,SOUTH BOSTON CITY,SOUTH BOSTON
6540,VA,SOUTHAMPTON,SOUTHAMPTON
6541,VA,SOUTHAMPTON COUNTY,SOUTHAMPTON
6542,VA,SPOTSYLVANIA,SPOTSYLVANIA
6543,VA,SPOTSYLVANIA COUNTY,SPOTSYLVANIA
6544,VA,STAFFORD,STAFFORD
6545,VA,STAFFORD COUNTY,STAFFORD
6546,VA,STAUNTON,STAUNTON
6547,VA,STAUNTON (CITY),STAUNTON
6548,VA,STAUNTON CITY,STAUNTON
6549,VA,SUFFOLK,SUFFOLK
6550,VA,SUFFOLK (CITY),SUFFOLK
6551,VA,SUFFOLK CITY,SUFFOLK
6552,VA,SUFFOLK INTERNATIONAL TRU,SUFFOLK INTERNATIONAL TRU
6553,VA,SURRY,SURRY
6554,VA,SUSSEX,SUSSEX
6555,VA,SUSSEX COUNTY,SUSSEX
6556,VA,TAZEWELL,TAZEWELL
6557,VA,TAZEWELL COUNTY,TAZEWELL
6558,VA,UPSHUR,UPSHUR
6559,VA,VIRGINIA BEACH,VIRGINIA BEACH
6560,VA,VIRGINIA BEACH (CITY),VIRGINIA BEACH
6561,VA,VIRGINIA BEACH CITY,VIRGINIA BEACH
6562,VA,WARREN,WARREN
6563,VA,WARREN COUNTY,WARREN
6564,VA,WASHINGTON,WASHINGTON
6565,VA,WASHINGTON COUNTY,WASHINGTON
6566,VA,WAYNESBORO,WAYNESBORO
6567,VA,WAYNESBORO (CITY),WAYNESBORO
6568,VA,WAYNESBORO CITY,WAYNESBORO
6569,VA,WESTMORELAND,WESTMORELAND
6570,VA,WESTMORELAND COUNTY,WESTMORELAND
6571,VA,WILLIAMSBURG,WILLIAMSBURG
6572,VA,WILLIAMSBURG CITY,WILLIAMSBURG
6573,VA,WINCHESTER,WINCHESTER
6574,VA,WINCHESTER (CITY),WINCHESTER
6575,VA,WINCHESTER CITY,WINCHESTER
6576,VA,WISE,WISE
6577,VA,WISE COUNTY,WISE
6578,VA,WYTHE,WYTHE
6579,VA,WYTHE COUNTY,WYTHE
6580,VA,YORK,YORK
6581,VA,YORK COUNTY,YORK
6582,VI,SAINT CROIX,SAINT CROIX
6583,VI,SAINT CROIX ISLAND,SAINT CROIX ISLAND
6584,VI,SAINT JOHN,SAINT JOHN
6585,VI,SAINT THOMAS,SAINT THOMAS
6586,VI,ST CROIX,ST CROIX
6587,VI,ST JOHN,ST JOHN
6588,VI,ST THOMAS,ST THOMAS
6589,VI,ST. CROIX,ST. CROIX
6590,VI,ST. CROIX ISLAND,ST. CROIX ISLAND
6591,VI,ST. JOHN ISLAND,ST. JOHN ISLAND
6592,VI,ST. THOMAS,ST. THOMAS
6593,VI,ST. THOMAS ISLAND,ST. THOMAS ISLAND
6594,VI,UNKNOWN,UNKNOWN
6595,VT,ADDISON,ADDISON
6596,VT,ADDISON COUNTY,ADDISON
6597,VT,BENNINGTON,BENNINGTON
6598,VT,BENNINGTON COUNTY,BENNINGTON
6599,VT,CALEDONIA,CALEDONIA
6600,VT,CALEDONIA COUNTY,CALEDONIA
6601,VT,CHITTENDEN,CHITTENDEN
6602,VT,CHITTENDEN COUNTY,CHITTENDEN
6603,VT,ESSEX,ESSEX
6604,VT,ESSEX COUNTY,ESSEX
6605,VT,FRANKLIN,FRANKLIN
6606,VT,FRANKLIN COUNTY,FRANKLIN
6607,VT,GRAFTON,GRAFTON
6608,VT,GRAND ISLE,GRAND ISLE
6609,VT,GRAND ISLE COUNTY,GRAND ISLE
6610,VT,LAMOILLE,LAMOILLE
6611,VT,LAMOILLE COUNTY,LAMOILLE
6612,VT,ORANGE,ORANGE
6613,VT,ORANGE COUNTY,ORANGE
6614,VT,ORLEANS,ORLEANS
6615,VT,ORLEANS COUNTY,ORLEANS
6616,VT,PORTABLE SOURCE,PORTABLE SOURCE
6617,VT,RUTLAND,RUTLAND
6618,VT,RUTLAND COUNTY,RUTLAND
6619,VT,TOOELE,TOOELE
6620,VT,WASHINGTON,WASHINGTON
6621,VT,WASHINGTON COUNTY,WASHINGTON
6622,VT,WINDHAM,WINDHAM
6623,VT,WINDHAM COUNTY,WINDHAM
6624,VT,WINDSOR,WINDSOR
6625,VT,WINDSOR COUNTY,WINDSOR
6626,WA,ADAMS,ADAMS
6627,WA,ADAMS COUNTY,ADAMS
6628,WA,ASOTIN,ASOTIN
6629,WA,ASOTIN COUNTY,ASOTIN
6630,WA,BENTON,BENTON
6631,WA,BENTON COUNTY,BENTON
6632,WA,CHELAN,CHELAN
6633,WA,CHELAN COUNTY,CHELAN
6634,WA,CLALLAM,CLALLAM
6635,WA,CLALLAM COUNTY,CLALLAM
6636,WA,CLARK,CLARK
6637,WA,CLARK COUNTY,CLARK
6638,WA,COLUMBIA,COLUMBIA
6639,WA,COLUMBIA COUNTY,COLUMBIA
6640,WA,COWLITZ,COWLITZ
6641,WA,COWLITZ COUNTY,COWLITZ
6642,WA,DOUGLAS,DOUGLAS
6643,WA,DOUGLAS COUNTY,DOUGLAS
6644,WA,FERRY,FERRY
